rarity,id,name,image_url,appeal,skill,preawakened
R,1462,"""Handmade Christmas Tree"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1462.jpg,Cool Flash,Cool Score UP! (ii),
R+,1463,"""Boyish Reindeer"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1463.jpg,Cool Flash,Cool Score UP! (ii),
PR,1464,"""Fluffy Monster"" Nina Dōjima",https://images.dream-wonderland.com/photokatsu/Photokatsu_1464.jpg,Premium Munching Monster,Pop Score UP! (iv),
PR+,1465,"""Stylish☆ UMA!"" Nina Dōjima+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1465.jpg,Premium Munching Monster,Pop Score UP! (iv),
SR,1466,"""Shining Snowy Fields"" Miyabi Fujiwara",https://images.dream-wonderland.com/photokatsu/Photokatsu_1466.jpg,Hanakasa no Mai,Very Good Tap Heart,
SR+,1467,"""The Early Blooming "" Miyabi Fujiwara+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1467.jpg,Hanakasa no Mai,Very Good Tap Heart,
PR,1468,"""The Stage of Carols Resonating"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1468.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
PR+,1469,"""Your heart a colorof excitement"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1469.jpg,Premium Cheerful Kiss,Pop Aura UP! (iv),
SR,1470,"""Black Santa"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1470.jpg,Clock Circus,Cool Aura UP! (iii),
SR+,1471,"""The Night Sky of Christmas"" Juri Kurebayashi +",https://images.dream-wonderland.com/photokatsu/Photokatsu_1471.jpg,Clock Circus,Cool Aura UP! (iii),
PR+,1472,"""Wonder Croquet"" Yū Hattori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1472.jpg,Premium Dreaming Heart,Aura plus Appeal! (iv),yes
PR,1473,"""Adding Decorations to the Tree"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1473.jpg,Premium Happy Carol,Hold Score UP! (iv),
PR+,1474,"""Amethyst Ageha"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1474.jpg,Premium Butterfly Flip,Hold Score UP! (iv),
SR,1475,"""Christmas Sweets"" Maria Himesato",https://images.dream-wonderland.com/photokatsu/Photokatsu_1475.jpg,Happy Carol,Cute Score UP! (iii),
SR+,1476,"""Flora Snow"" Maria Himesato+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1476.jpg,Around Bouquet,Cute Score UP! (iii),
SR,1477,"""The well-known Drink"" Hikari Minowa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1477.jpg,Happy Carol,Sexy Aura UP! (iii),
SR+,1478,"""Romance Night"" Hikari Minowa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1478.jpg,Butterfly Flip,Sexy Aura UP! (iii),
SR,1479,"""Special Tea"" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1479.jpg,Happy Carol,Aura plus Appeal! (iii),
SR+,1480,"""Gospel on the Holy Night"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1480.jpg,Clock Circus,Aura plus Appeal! (iii),
SR,1481,"""The Colors of Earth Altogether"" Sora Kazesawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1481.jpg,Happy Carol,Very Good Combo!,
SR+,1482,"""Glittering Bijoux"" Sora Kazesawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1482.jpg,Sky Oasis,Very Good Combo!,
R,1483,"""The Best Event Ever"" Yū Hattori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1483.jpg,Cool Flash,Good Tap Heard,
R+,1484,"""A Snowball Fight with Everyone!"" Yū Hattori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1484.jpg,Cool Flash,Good Tap Heard,
PR,1485,"""Icing Angel"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1485.jpg,Premium Angel Arrow,Aura plus Appeal! (iv),
PR+,1486,"""The Angel's Promenade"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1486.jpg,Premium Angel Arrow,Aura plus Appeal! (iv),
PR,1487,"""Memories in her Ventrilo- quism"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1487.jpg,Premium Candy Rainbow,Pop Aura UP! (iv),
PR+,1488,"""A Spectacular Dance"" Otome Arisugawa +",https://images.dream-wonderland.com/photokatsu/Photokatsu_1488.jpg,Premium Candy Rainbow,Pop Aura UP! (iv),
SR,1489,"""Dancing Butterfly"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1489.jpg,Parlor Trick,Cute Aura UP! (iii),
SR+,1490,"""The Playful Kunai Throwing"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1490.jpg,Angel Arrow,Cute Aura UP! (iii),
SR,1491,"""Happy☆ Top Spinning"" Seira Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1491.jpg,Parlor Trick,Hold Score UP! (iii),
SR+,1492,"""The Rockish Sword Dance"" Seira Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1492.jpg,Passion Beat,Hold Score UP! (iii),
SR,1493,"""The Ōgiri's Master of Ceremony"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_1493.jpg,Parlor Trick,Appeal Gauge UP! (iii),
SR+,1494,"""The One in Bloom is the Smiling Flower"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1494.jpg,Candy Rainbow,Appeal Gauge UP! (iii),
R,1495,"""The Overly Humble Tsukkomi"" Lisa Shirakaba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1495.jpg,Sexy Flash,Aura plus Appeal! (ii),
R+,1496,"""Trying Out a Big Act"" Lisa Shirakaba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1496.jpg,Sexy Flash,Aura plus Appeal! (ii),
SR,1497,"""Dignified Umbrella Spinning"" Shion Kamiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1497.jpg,Parlor Trick,Pop Change (iii),
SR+,1498,"""Leave the Program to Me"" Shion Kamiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1498.jpg,Candy Rainbow,Pop Change (iii),
R,1499,"""Work of Mekuridai"" Nono Daichi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1499.jpg,Sexy Flash,Sexy Score UP! (ii),
R+,1500,"""The Miraculous Feat"" Nono Daichi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1500.jpg,Sexy Flash,Sexy Score UP! (ii),
PR,1501,"""The Steaming Hot Japanese Sweets"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1501.png,Premium New Year Dream 2018,Skill Trace,
PR+,1502,"""Thrilling Happiness"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1502.jpg,Premium Dreaming Heart,Skill Trace,
PR,1503,"""The New Snow Piling upon the "" Sumire Hikami",https://images.dream-wonderland.com/photokatsu/Photokatsu_1503.jpg,Premium New Year Dream 2018,All Aura UP! (v),
PR+,1504,"""Thrilling Rose"" Sumire Hikami+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1504.jpg,Premium Clock Circus,All Aura UP! (v),
SR,1505,"""Daylight Pastel"" Madoka Amahane",https://images.dream-wonderland.com/photokatsu/Photokatsu_1505.jpg,New Year Dream 2018,Cute Change (iii),
SR+,1506,"""Innocently Sweet"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1506.jpg,Angel Arrow,Cute Change (iii),
SR,1507,"""Modernly Dressed up"" Juri Kurebayashi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1507.jpg,New Year Dream 2018,Sexy Aura UP! (iii),
SR+,1508,"""Straight Rose"" Juri Kurebayashi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1508.jpg,Blossom Amore,Sexy Aura UP! (iii),
SR,1509,"""New Year Sunrise"" Yū Hattori",https://images.dream-wonderland.com/photokatsu/Photokatsu_1509.jpg,New Year Dream 2018,Very Good Tap Heart,
SR+,1510,"""Rockingly Vivid"" Yū Hattori+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1510.jpg,Passion Beat,Very Good Tap Heart,
R,1511,"""The First Sunrise"" Miyabi Fujiwara",https://images.dream-wonderland.com/photokatsu/Photokatsu_1511.jpg,Sexy Flash,Good plus Appeal!,
R+,1512,"""Yamato Caligraphy"" Miyabi Fujiwara+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1512.jpg,Sexy Flash,Good plus Appeal!,
SR,1513,"""The Stars that Spread across the Sky"" Rin Kurosawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1513.jpg,New Year Dream 2018,Cool Score UP!y (iii),
SR+,1514,"""My Bursting BPM!"" Rin Kurosawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1514.jpg,Electro Groove,Cool Score UP!y (iii),
R,1515,"""Monoboke in a Lion Dance"" Nina Dōjima",https://images.dream-wonderland.com/photokatsu/Photokatsu_1515.jpg,Pop Flash,All Score UP! (ii),
R+,1516,"""A Sense of Comedy"" Nina Dōjima+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1516.jpg,Pop Flash,All Score UP! (ii),
PR,1517,"""The Kites in the Sunny Sky"" Hinaki Shinjō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1517.jpg,Premium New Year Dream 2018,Pop Change (iv),
PR+,1518,"""Thrilling Paint"" Hinaki Shinjō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1518.jpg,Premium Cheerful Kiss,Pop Change (iv),
SR,1519,"""First Shrine Visit is Here!"" Kokone Kurisu",https://images.dream-wonderland.com/photokatsu/Photokatsu_1519.jpg,New Year Dream 2018,Appeal Gauge UP! (iii),
SR+,1520,"""Japanese Retro Flower"" Kokone Kurisu+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1520.jpg,World Flight,Appeal Gauge UP! (iii),
PR,1521,"""A Fluffy Sweet Dream"" Kirara Hanazono",https://images.dream-wonderland.com/photokatsu/Photokatsu_1521.jpg,Premium Star Milky Dreamy Time,Pop Aura UP! (v),
PR+,1522,"""Dreaming Mary"" Kirara Hanazono+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1522.jpg,Star Premium Rare Star Milky Dreamy Time,Pop Aura UP! (v),
SR,1523,"""The Bell of Surprising Rings"" Ako Saotome",https://images.dream-wonderland.com/photokatsu/Photokatsu_1523.jpg,Star Milky Dreamy Time,Pop Aura UP! (iii),
SR+,1524,"""Cat's・Dream"" Ako Saotome+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1524.jpg,Star Milky Dreamy Time,Pop Aura UP! (iii),
R,1525,Rei Kizaki,https://images.dream-wonderland.com/photokatsu/Photokatsu_1525.jpg,Star Cool Charm,Good plus Appeal!,
R+,1526,Rei Kizaki+,https://images.dream-wonderland.com/photokatsu/Photokatsu_1526.jpg,Star Cool Charm,Good plus Appeal!,
PR+,1527,"""In Return For That Day"" Madoka Amahane+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1527.jpg,Premium Dreaming Heart,Hold Score UP! (iv),yes
PR,1528,"""Fluffy Renard"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1528.jpg,Premium Animal Party,Cool Aura UP! (v),
PR+,1529,"""Those Who Sit on the Throne of Ice"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1529.jpg,Premium Clock Circus,Cool Aura UP! (v),
SR,1530,"""Fluffy Bear"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1530.jpg,Animal Party,Hold Score UP! (iii),
SR+,1531,"""Lovely Polar"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1531.jpg,Angel Arrow,Hold Score UP! (iii),
SR,1532,"""Fluffy Penguin"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1532.jpg,Animal Party,Pop Aura UP! (iii),
SR+,1533,"""Poppin' Penguin"" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1533.jpg,Cheerful Kiss,Pop Aura UP! (iii),
SR,1534,"""Fluffy Rabbit"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1534.jpg,Animal Party,All Score UP! (iii),
SR+,1535,"""Precious Rabbit"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1535.jpg,Double Moon Jewel,All Score UP! (iii),
SR,1536,"""Fluffy Fox"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_1536.jpg,Animal Party,All Aura UP! (iii),
SR+,1537,"""Quilt Fox"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1537.jpg,Trick Box,All Aura UP! (iii),
R,1538,"""Even in Winter, Love You~♡"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1538.jpg,Pop Flash,Pop plus Appeal! (ii),
R+,1539,"""Fluffy Seal"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1539.jpg,Pop Flash,Pop plus Appeal! (ii),
PR,1540,"""Icing Camomile"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1540.jpg,Premium Angel Arrow,Appeal Gauge UP! (iv),
PR+,1541,"""Heaven's Promenade"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1541.jpg,Premium Angel Arrow,Appeal Gauge UP! (iv),
PR,1542,"""Captain Elza"" Elza Forte",https://images.dream-wonderland.com/photokatsu/Photokatsu_1542.png,Premium Pirate Flag,Sexy Aura UP! (v),
PR+,1543,"""Those who Rule the Seven Seas"" Elza Forte+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1543.png,Premium Star Glory Judge,Sexy Aura UP! (v),
SR,1544,"""Feminine Pirate"" Yume Nijino",https://images.dream-wonderland.com/photokatsu/Photokatsu_1544.jpg,Pirate Flag,Cute plus Appeal! (iii),
SR+,1545,"""Happy Peter Pan"" Yume Nijino+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1545.jpg,Star Rainbow Happiness For You,Cute plus Appeal! (iii),
SR,1546,"""Prince Pirate"" Rei Kizaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1546.png,Pirate Flag,All Aura UP! (iii),
SR+,1547,"""The Captain's Right-Hand man"" Rei Kizaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1547.jpg,Star Razing Slash,All Aura UP! (iii),
SR,1548,"""Sweet Pirate"" Kirara Hanazono",https://images.dream-wonderland.com/photokatsu/Photokatsu_1548.jpg,Pirate Flag,Panel Strength (iii),
SR+,1549,"""Kiraran Sparkling Fairy"" Kirara Hanazono+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1549.jpg,Star Milky Dream Time,Panel Strength (iii),
R,1550,"""The Treasure Map"" Laura Sakuraba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1550.jpg,Star Cool Charm,Cool Change (ii),
R+,1551,"""Mischievous Captain"" Laura Sakuraba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1551.jpg,Star Cool Charm,Cool Change (ii),
SR,1552,"""Girly Pirate"" Koharu Nanakura",https://images.dream-wonderland.com/photokatsu/Photokatsu_1552.jpg,Pirate Flag,Cute Aura UP! (ii),
SR+,1553,"""Dream Wendy"" Koharu Nanakura+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1553.jpg,Star Rainbow Happiness For You,Cute Aura UP! (ii),
R,1554,"""The Convenient Assist Item"" Mahiru Kasumi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1554.png,Star Sexy Charm,Sexy plus Appeal! (ii),
R+,1555,"""Beautiful Indian"" Mahiru Kasumi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1555.jpg,Star Sexy Charm,Sexy plus Appeal! (ii),
PR,1556,"""Special Lunch""! Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1556.jpg,Premium Sunshine Wave,Pop Aura UP! (v),
PR+,1557,"""Soleil Rising"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1557.jpg,Premium Sunshine Wave,Pop Aura UP! (v),
SR,1558,"""Pink Quintet"" Noeru Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1558.png,Sunshine Wave,All Aura UP! (iii),
SR+,1559,"""Sweet Sugar"" Noeru Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1559.jpg,Angel Arrow,All Aura UP! (iii),
SR,1560,"""Red Quintet"" Seira Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1560.png,Sunshine Wave,Aura plus Appeal! (iii),
SR+,1561,"""Rockin' Chain"" Seira Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1561.jpg,Passion Beat,Aura plus Appeal! (iii),
SR,1562,"""PowaPowa Snap"" Sakura Kitaōji",https://images.dream-wonderland.com/photokatsu/Photokatsu_1562.jpg,Sunshine Wave,Very Good plus Appeal!,
SR+,1563,"""Creamy Soda"" Sakura Kitaōji+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1563.jpg,Candy Rainbow,Very Good plus Appeal!,
R,1564,"""The Blooming Miracle!"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1564.jpg,Pop Flash,Good Tap Heart,
R+,1565,"""Turquoise Shine"" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1565.jpg,Pop Flash,Good Tap Heart,
SR,1566,"""Orange Quintet"" Maria Himesato",https://images.dream-wonderland.com/photokatsu/Photokatsu_1566.jpg,Sunshine Wave,Appeal Gauge UP! (iii),
SR+,1567,"""Aurora Garden"" Maria Himesato+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1567.jpg,Around Bouquet,Appeal Gauge UP! (iii),
R,1568,"""Chewing Gyoza!"" Akari Ōzora",https://images.dream-wonderland.com/photokatsu/Photokatsu_1568.jpg,Cute Flash,Cute Score UP! (ii),
R+,1569,"""Heart-Pounding Live"" Akari Ōzora+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1569.jpg,Cute Flash,Cute Score UP! (ii),
PR,1570,"""Specially made Stamina Drink"" Ran Shibuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1570.jpg,Premium Sunshine Wave,All Aura UP! (iv),
PR+,1571,"""Soleil Rising"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1571.jpg,Premium Sunshine Wave,All Aura UP! (iv),
SR,1572,"""PowaPowa Capsule"" Shion Kamiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1572.jpg,Sunshine Wave,Very Good Combo!,
SR+,1573,"""Bursting Cider"" Shion Kamiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1573.jpg,Candy Rainbow,Very Good Combo!,
PR,1574,"""Coffee Break"" Mikuru Natsuki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1574.jpg,Premium Cheerful Kiss,Skill Trace (iv),
PR+,1575,"""Moon "" Mikuru Natsuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1575.jpg,Premium Cheerful Kiss,Skill Trace (iv),
SR,1576,"""Lace Dress Up"" Lisa Shirakaba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1576.jpg,Wicked Rouge,Sexy Score UP! (iii),
SR+,1577,"""Devil Dress Code"" Lisa Shirakaba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1577.jpg,Wicked Rouge,Sexy Score UP! (iii),
PR,1578,"""The Knight who Guards the Queen"" Rei Kizaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1578.png,Premium Star Razing Slash,Cool Aura UP! (v),
PR+,1579,"""Innocent Uranus"" Rei Kizaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1579.png,Star Premium Rare Star Razing Slash,Cool Aura UP! (v),
PR+,1580,"""Happy Cheer Girl"" Ran Shibuki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1580.jpg,Candy Rainbow,All Aura UP! (iv),yes
PR,1581,"""Goodnight Blanket"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1581.jpg,Premium Sunshine Wave,Hold Socre UP! (iv),
PR+,1582,"""Soleil Rising"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1582.jpg,Premium Sunshine Wave,Hold Socre UP! (iv),
SR,1583,"""The Emerald Ageha"" Hikari Minowa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1583.jpg,Butterfly Flip,Appeal Gauge UP! (iii),
SR+,1584,"""Jewelry Dress"" Hikari Minowa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1584.jpg,Butterfly Flip,Appeal Gauge UP! (iii),
SR,1585,"""Green Quintet"" Kī Saegusa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1585.jpg,Sunshine Wave,Aura plus Appeal! (iii),
SR+,1586,"""Magical Popping"" Kī Saegusa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1586.jpg,Trick Toy Box,Aura plus Appeal! (iii),
SR,1587,"""Purple Quintet"" Sora Kazesawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1587.jpg,Sunshine Wave,Panel Strength (iii),
SR+,1588,"""Sky Embroid"" Sora Kazesawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1588.jpg,Sky Oasis,Panel Strength (iii),
SR,1589,"""PowaPowa Memory"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1589.jpg,Sunshine Wave,Pop Aura UP! (iii),
SR+,1590,"Love♡ Lemonade"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1590.jpg,Candy Rainbow,Pop Aura UP! (iii),
R,1591,"""A Decision- making Suit"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1591.jpg,Sexy Flash,Sexy Aura UP! (ii),
R+,1592,"""Garnet Shine"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1592.jpg,Sexy Flash,Sexy Aura UP! (ii),
PR,1593,"""The Secret Mouthful"" Miyabi Fujiwara",https://images.dream-wonderland.com/photokatsu/Photokatsu_1593.jpg,Premium Hanakasa no Mai,Perfect Combo!,
PR+,1594,"""Dance of the Nadeshiko"" Miyabi Fujiwara+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1594.jpg,Premium Hanakasa no Mai,Perfect Combo!,
PR,1595,"""Magical Cast"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_1595.jpg,Premium Trick Toy Box,Pop Aura UP! (v),
PR+,1596,"""Magic Smile"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1596.jpg,Premium Trick Toy Box,Pop Aura UP! (v),
SR,1597,"""My First Amusement Park"" Mizuki Kanzaki",https://images.dream-wonderland.com/photokatsu/Photokatsu_1597.jpg,Double Moon Jewel,Hold Score UP! (iii),
SR+,1598,"""Parade Dancer"" Mizuki Kanzaki+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1598.jpg,Double Moon Jewel,Hold Score UP! (iii),
SR,1599,"""Classic Churros"" Michelle Tachibana",https://images.dream-wonderland.com/photokatsu/Photokatsu_1599.jpg,Trick Toy Box,Pop Aura UP! (iii),
SR+,1600,"""Magical Teddy"" Michelle Tachibana+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1600.jpg,Trick Toy Box,Pop Aura UP! (iii),
SR,1601,"""Certified by the Vampire"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1601.jpg,Clock Circus,Appeal Gauge UP! (iii),
SR+,1602,"""Amusement Park Ballerina"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1602.jpg,Clock Circus,Appeal Gauge UP! (iii),
R,1603,"""Eating the Crepe Heartily"" Ichigo Hoshimiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1603.jpg,Cute Flash,Cute Aura UP! (ii),
R+,1604,"""Popcorn Girl"" Ichigo Hoshimiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1604.jpg,Cute Flash,Cute Aura UP! (ii),
SR,1605,"""The Dream and the Magical Map"" Kī Saegusa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1605.jpg,Trick Toy Box,Pop plus Appeal! (iii),
SR+,1606,"""Magical March"" Kī Saegusa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1606.jpg,Trick Toy Box,Pop plus Appeal! (iii),
R,1607,"""Chewing Popcorn"" Otome Arisugawa",https://images.dream-wonderland.com/photokatsu/Photokatsu_1607.jpg,Pop Flash,Panel Strength (ii),
R+,1608,"""Ponpon Crepe"" Otome Arisugawa+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1608.jpg,Pop Flash,Panel Strength (ii),
PR,1609,"""Marionette of the Lost Child"" Yurika Tōdō",https://images.dream-wonderland.com/photokatsu/Photokatsu_1609.jpg,Premium Clock Circus,Hold Score UP! (iv),
PR+,1610,"""Dress Up Doll"" Yurika Tōdō+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1610.jpg,Premium Clock Circus,Hold Score UP! (iv),
SR,1611,"""A Lively Welcome"" Nono Daichi",https://images.dream-wonderland.com/photokatsu/Photokatsu_1611.jpg,Steam World,Pop Aura UP! (iii),
SR+,1612,"""Pilot Doll"" Nono Daichi+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1612.jpg,Trick Toy Box,Pop Aura UP! (iii),
SR,1613,"""Chic Salopette"" Lisa Shirakaba",https://images.dream-wonderland.com/photokatsu/Photokatsu_1613.jpg,Steam World,Hold Score UP! (iii),
SR+,1614,"""Accessory Doll"" Lisa Shirakaba+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1614.jpg,Clock Circus,Hold Score UP! (iii),
SR,1615,"""Gothic Punk"" Asami Himuro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1615.jpg,Steam World,Cool Aura UP! (iii),
SR+,1616,"""Brave Doll"" Asami Himuro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1616.jpg,Clock Circus,Cool Aura UP! (iii),
R,1617,"""Acting and Marionette"" Shion Kamiya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1617.jpg,Cool Flash,Aura plus Appeal! (ii),
R+,1618,"""Soldier Doll"" Shion Kamiya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1618.jpg,Cool Flash,Aura plus Appeal! (ii),
SR,1619,"""Tick Tock Pop"" Kaede Ichinose",https://images.dream-wonderland.com/photokatsu/Photokatsu_1619.jpg,Steam World,Pop plus Appeal! (iii),
SR+,1620,"""Inventor Doll"" Kaede Ichinose+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1620.jpg,Trick Toy Box,Pop plus Appeal! (iii),
R,1621,"""The Professor's Collection"" Aoi Kiriya",https://images.dream-wonderland.com/photokatsu/Photokatsu_1621.jpg,Cool Flash,Heart Full Time (ii),
R+,1622,"""Lost Memory"" Aoi Kiriya+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1622.jpg,Cool Flash,Heart Full Time (ii),
PR,1623,"""Retro Mechanic"" Seira Otoshiro",https://images.dream-wonderland.com/photokatsu/Photokatsu_1623.jpg,Premium Passion Beat,Cool Score UP! (v),
PR+,1624,"""Music Doll"" Seira Otoshiro+",https://images.dream-wonderland.com/photokatsu/Photokatsu_1624.jpg,Premium Passion Beat,Cool Score UP! (v),
